"index","timeReal","AccYHip","GyroYHip","AccYKnee","GyroYKnee","Occupancy"
1271,40179,-1960,-27,-1428,12,1
1272,40211,-1720,-44,-1404,-14,1
1273,40243,-1620,-69,-1256,1,1
1274,40280,-1856,-18,-1072,-19,1
1275,40310,-1548,-40,-1312,11,1
1276,40342,-1528,-12,-1360,77,1
1277,40374,-2004,22,-1404,77,1
1278,40404,-2176,89,-1276,87,1
1279,40436,-2024,26,-1172,-35,1
1280,40468,-2036,-52,-1064,18,1
1281,40500,-1864,-26,-1468,-37,1
1282,40530,-1688,-12,-1184,-66,1
1283,40562,-1512,-64,-1276,-41,1
1284,40594,-1492,-73,-1212,-13,1
1285,40626,-1420,-10,-1124,-39,1
1286,40656,-1528,-71,-1100,19,1
1287,40688,-1788,-48,-984,-19,1
1288,40720,-1860,-31,-1428,18,1
1289,40756,-2020,-5,-1292,-42,1
1290,40786,-2036,-77,-1280,-15,1
1291,40818,-1836,-66,-1236,-84,1
1292,40850,-1724,-80,-1192,-10,1
1293,40882,-1660,-38,-1120,-86,1
1294,40912,-1600,-13,-988,-43,1
1295,40944,-1460,41,-1188,-36,1
1296,40976,-1656,-54,-1428,52,1
1297,41007,-1732,-13,-1492,-18,1
1298,41038,-1752,57,-1452,4,1
1299,41070,-1704,-14,-1240,-15,1
1300,41101,-1684,2,-1236,43,1
1301,41133,-1584,3,-1180,45,1
1302,41163,-1760,20,-1044,30,1
1303,41195,-1544,16,-1256,42,1
1304,41227,-1612,1,-1368,88,1
1305,41264,-1860,54,-1340,80,1
1306,41294,-1764,14,-1456,58,1
1307,41326,-1976,51,-1336,46,1
1308,41357,-1848,61,-1184,61,1
1309,41389,-1736,13,-1204,11,1
1310,41420,-1844,35,-1336,56,1
1311,41451,-1824,-3,-1228,-9,1
1312,41483,-1736,52,-1256,1,1
1313,41513,-1584,21,-1248,14,1
1314,41545,-1584,60,-1364,40,1
1315,41577,-1696,33,-1328,46,1
1316,41608,-1964,94,-1268,67,1
1317,41639,-1812,56,-1184,54,1
1318,41670,-1780,12,-1376,57,1
1319,41702,-1784,76,-1220,47,1
1320,41734,-1756,44,-1248,42,1
1321,41769,-1536,65,-1116,46,1
1322,41800,-1680,60,-1240,44,1
1323,41832,-1772,111,-1196,43,1
1324,41863,-1564,55,-1200,66,1
1325,41894,-1508,60,-964,78,1
1326,41925,-1496,142,-1076,165,1
1327,41957,-1544,238,-1692,135,1
1328,41989,-1768,184,-1140,154,1
1329,42019,-2000,78,-1320,70,1
1330,42051,-1908,-44,-1208,16,1
1331,42083,-1740,1,-1192,23,1
1332,42114,-1644,73,-1252,48,1
1333,42145,-1620,1,-1316,25,1
1334,42176,-1600,73,-1108,34,1
1335,42208,-1652,9,-1244,28,1
1336,42238,-1548,-37,-1196,23,1
1337,42275,-1788,64,-1096,-7,1
1338,42307,-1664,-4,-1280,9,1
1339,42338,-1700,32,-1196,9,1
1340,42370,-1756,37,-1200,52,1
1341,42401,-1700,-60,-1212,8,1
1342,42432,-1656,-48,-1236,-7,1
1343,42464,-1648,-15,-1224,14,1
1344,42494,-1612,22,-1152,24,1
1345,42526,-1612,-4,-1108,17,1
1346,42558,-1644,25,-1132,23,1
1347,42589,-1648,-7,-1176,21,1
1348,42620,-1616,-31,-1288,29,1
1349,42652,-1708,8,-1316,32,1
1350,42683,-1580,-30,-1188,11,1
1351,42715,-1676,-27,-1224,-27,1
1352,42750,-1820,39,-964,-17,1
1353,42781,-1552,-16,-1160,-14,1
1354,42813,-1456,-62,-1092,18,1
1355,42845,-1588,12,-1156,77,1
1356,42875,-1608,-6,-1224,7,1
1357,42907,-1660,3,-1408,1,1
1358,42938,-1728,-35,-1280,5,1
1359,42970,-1716,-78,-1232,9,1
1360,43002,-1700,-22,-1128,9,1
1361,43040,-1500,-25,-1084,-25,1
1362,43072,-1564,19,-1196,-9,1
1363,43104,-1520,21,-1228,-18,1
1364,43134,-1540,247,-1388,20,1
1365,43166,-1800,-64,-1352,22,1
1366,43198,-1980,69,-1368,37,1
1367,43229,-2220,61,-1600,-25,1
1368,43266,-1884,-1,-1168,-57,1
1369,43297,-1832,-4,-1248,-56,1
1370,43329,-1556,-72,-820,-44,1
1371,43360,-1476,-115,-1500,-5,1
1372,43392,-1748,-132,-960,-78,1
1373,43423,-1672,-114,-1384,-56,1
1374,43455,-1688,-122,-1268,-4,1
1375,43487,-1756,315,-1396,52,1
1376,43517,-1600,133,-1200,54,1
1377,43549,-1864,207,-1392,65,1
1378,43581,-2236,170,-1332,23,1
1379,43613,-1788,127,-1364,82,1
1380,43643,-1780,372,-1348,10,1
1381,43675,-2048,-85,-1204,-32,1
1382,43707,-1736,-206,-1232,-58,1
1383,43739,-1572,-241,-1252,-66,1
1384,43774,-1664,-299,-1424,-46,1
1385,43805,-1608,106,-832,-98,1
1386,43837,-1624,-32,-944,-110,1
1387,43869,-1588,123,-448,-123,1
1388,43899,-1392,192,-992,-24,1
1389,43931,-1356,130,-884,-52,1
1390,43963,-1316,117,-900,-24,1
1391,43994,-1292,33,-984,-10,1
1392,44025,-1228,-144,-1296,-41,1
1393,44057,-1424,38,-1472,-83,1
1394,44088,-1488,-177,-1716,-91,1
1395,44120,-1212,-276,-1580,-275,1
1396,44151,-1304,-292,-1440,-416,1
1397,44183,-1280,-501,-1724,-323,1
1398,44214,-1228,-620,-2628,-398,1
1399,44252,-1544,-348,-1532,-560,1
1400,44283,-1136,121,196,-413,1
1401,44314,-1164,360,-72,-332,1
1402,44346,-1620,-277,-1388,-611,1
1403,44378,-1148,-1118,-1580,-658,1
1404,44409,-536,-528,-392,-803,1
1405,44440,-264,-96,1208,-696,1
1406,44472,656,-265,1120,-767,1
1407,44504,492,-6,712,-1015,1
1408,44534,768,125,1048,-873,1
1409,44566,636,62,1204,-639,1
1410,44597,664,320,1100,-571,1
1411,44628,468,284,1340,-631,1
1412,44659,336,214,1468,-547,1
1413,44691,608,-43,1432,-492,1
1414,44727,688,-328,1596,-272,1
1415,44758,792,-306,1440,-225,1
1416,44789,864,-47,1304,-190,1
1417,44821,2056,-685,1684,-78,1
1418,44852,764,-133,2412,-249,0
1419,44883,1312,-33,1892,13,0
1420,44914,1044,219,1608,-8,0
1421,44946,1112,192,2032,-7,0
1422,44977,1112,193,1740,127,0
1423,45008,1348,630,1692,58,0
1424,45039,1348,742,1972,95,0
1425,45071,1284,664,2032,135,0
1426,45102,-12,-417,1760,100,0
1427,45133,1484,247,1740,63,0
1428,45164,1236,-33,2028,66,0
1429,45196,1092,8,1960,31,0
1430,45233,1340,39,2276,114,0
1431,45263,1376,93,1648,99,0
1432,45295,1188,6,1996,97,0
1433,45326,1432,56,1948,77,0
1434,45358,1548,74,1916,124,0
1435,45388,1480,25,2060,97,0
1436,45420,1540,108,2128,149,0
1437,45451,1448,76,2224,184,0
1438,45483,1704,101,1912,191,0
1439,45514,1528,233,1844,171,0
1440,45545,1448,156,2092,60,0
1441,45577,1360,107,2104,78,0
1442,45607,1536,-54,1980,80,0
1443,45639,1060,92,1908,45,0
1444,45670,1596,-20,2116,72,0
1445,45702,1532,86,1848,64,0
1446,45732,1712,-11,1980,21,0
1447,45768,1672,28,2100,48,0
1448,45800,1520,-19,2028,4,0
1449,45831,1448,-11,2048,29,0
1450,45862,1244,-11,1924,-30,0
1451,45893,1504,-60,1876,39,0
1452,45925,1224,27,1968,-25,0
1453,45956,1348,-99,2224,-2,0
1454,45987,1368,4,1932,-15,0
1455,46019,1424,31,1840,-22,0
1456,46050,1228,-76,1828,-38,0
1457,46082,1284,-48,1924,-113,0
1458,46112,1332,-24,1948,-86,0
1459,46144,1380,31,2032,-44,0
1460,46175,1188,7,2032,-93,0
1461,46206,1388,-7,1872,-38,0
1462,46237,1144,-46,1792,-53,0
1463,46274,1364,-69,1768,-34,0
1464,46306,1284,-80,1768,4,0
1465,46337,1248,31,1844,-53,0
1466,46368,1136,-47,1816,-96,0
1467,46399,1064,-44,1688,-131,0
1468,46431,1284,240,2484,-83,0
1469,46462,1780,393,1392,155,0
1470,46493,668,213,1292,80,0
1471,46525,468,-80,1492,56,0
1472,46556,944,-146,2048,-26,0
1473,46587,1368,-70,1776,76,0
1474,46618,1076,53,1680,80,0
1475,46650,964,32,2004,57,0
1476,46681,1128,-93,1644,87,0
1477,46712,1312,-2,1704,102,0
1478,46743,1324,47,1680,68,0
1479,46775,904,63,1460,39,0
1480,46810,844,137,1568,39,0
1481,46841,1128,52,1228,134,0
1482,46872,748,93,1812,107,0
1483,46904,200,23,1420,137,0
1484,46936,168,-10,1496,78,0
1485,46973,632,10,1324,96,0
1486,47005,996,68,1484,62,0
1487,47037,1100,63,1468,116,0
1488,47068,856,11,1492,83,0
1489,47099,916,-71,1600,68,0
1490,47130,800,-2,1496,27,0
1491,47161,800,-7,1368,17,0
1492,47193,912,25,1496,19,0
1493,47223,1004,-35,1556,-54,0
1494,47255,1064,-81,1592,7,0
1495,47287,916,-2,1492,5,0
1496,47318,804,-75,1404,-1,0
1497,47354,976,72,1516,3,0
1498,47385,924,-31,1572,19,0
1499,47417,928,25,1516,17,0
1500,47448,804,-44,1148,28,0
1501,47479,780,-44,1264,43,0
1502,47510,792,14,1496,46,0
1503,47542,860,-48,1204,67,0
1504,47572,724,-30,1292,206,0
1505,47604,692,-3,1264,225,0
1506,47636,732,64,1332,122,0
1507,47667,668,-39,1440,42,0
1508,47698,752,-104,1468,70,0
1509,47729,824,-38,1256,100,0
1510,47761,744,-55,1232,116,0
1511,47792,840,41,1252,135,0
1512,47823,912,-24,1396,125,0
1513,47854,852,2,1320,30,0
1514,47890,716,16,1464,3,0
1515,47922,888,39,1388,-198,0
1516,47952,856,47,1256,-160,0
1517,47984,832,29,1352,-89,0
1518,48015,884,-25,1292,-281,0
1519,48047,1000,9,1536,-284,0
1520,48077,1004,-88,1480,-170,0
1521,48109,948,-68,1300,-95,0
1522,48141,1064,49,1492,-53,0
1523,48172,1240,-17,1364,-30,0
1524,48203,1104,-32,1536,-17,0
1525,48234,1172,-3,1804,61,0
1526,48266,836,-13,1516,41,0
1527,48296,684,-52,1468,90,0
1528,48328,1104,115,1260,26,0
1529,48359,1064,-50,1532,63,0
1530,48391,1072,-39,1392,71,0
1531,48428,820,-17,1352,68,0
1532,48458,912,39,1356,59,0
1533,48490,944,47,1392,105,0
1534,48521,984,64,1540,125,0
1535,48552,1064,30,1564,28,0
1536,48583,1084,-15,1664,-34,0
1537,48615,960,-146,1440,21,0
1538,48647,1020,50,1400,-8,0
1539,48677,924,80,1668,-7,0
1540,48708,780,-132,980,-118,0
1541,48740,936,-223,1544,-153,0
1542,48772,1308,-48,2116,-86,0
1543,48802,1672,134,1080,-60,0
1544,48834,1196,128,1820,-7,0
1545,48865,984,-28,1288,6,0
1546,48897,724,-150,1460,-13,0
1547,48932,732,-17,1208,-1,0
1548,48963,916,-72,1636,-16,0
1549,48995,932,-75,1300,27,0
1550,49026,688,-93,1304,-3,0
1551,49057,656,-44,1160,-2,0
1552,49088,732,59,1260,9,0
1553,49119,972,-67,1204,1,0
1554,49150,1172,-27,1340,-22,0
1555,49181,1136,-27,1508,-6,0
1556,49213,1088,22,1404,-27,0
1557,49244,1064,-121,1400,15,0
1558,49275,620,-131,1740,38,0
1559,49306,352,66,1188,32,0
1560,49338,756,89,1252,7,0
1561,49369,916,3,1200,-30,0
1562,49400,1440,-353,1292,5,0
1563,49431,1008,-87,1592,6,0
1564,49468,1020,-79,1256,50,0
1565,49500,1112,-215,1484,50,0
1566,49530,1444,-2,1652,59,0
1567,49562,1088,-96,1460,84,0
1568,49593,1424,17,1284,144,0
1569,49625,1164,-54,1100,142,0
1570,49655,1084,-94,1284,135,0
1571,49687,1136,-56,1164,162,0
1572,49719,1300,84,1388,147,0
1573,49750,904,-25,1128,164,0
1574,49781,1152,-81,1192,208,0
1575,49812,1068,4,1320,267,0
1576,49844,1132,64,880,277,0
1577,49874,996,-78,1080,280,0
1578,49906,1012,4,840,277,0
1579,49937,872,14,900,293,0
1580,49968,712,-22,968,326,0
1581,50003,628,58,724,335,0
1582,50034,728,5,308,388,0
1583,50066,584,-29,-128,324,0
1584,50097,128,239,-512,523,0
1585,50128,-56,150,-16,545,0
1586,50159,-364,168,-48,364,0
1587,50190,-420,-27,456,390,0
1588,50222,-336,206,744,87,0
1589,50252,-172,192,908,288,0
1590,50284,-416,11,-60,232,0
1591,50315,-1172,-152,-576,132,0
1592,50347,-848,-34,-680,199,0
1593,50377,-1188,42,-768,150,0
1594,50409,-1628,336,-712,107,1
1595,50440,-1688,369,-296,246,1
1596,50471,-968,157,-432,144,1
1597,50508,-1380,205,-72,161,1
1598,50540,-612,-92,-552,191,1
1599,50573,-1224,385,-120,219,1
1600,50605,-1348,6,-744,250,1
1601,50635,-1524,342,-1264,245,1
1602,50668,-1120,279,-836,282,1
1603,50700,-2108,42,-832,262,1
1604,50731,-1880,82,-952,194,1
1605,50763,-2100,-13,-1292,226,1
1606,50795,-2156,15,-1036,156,1
1607,50827,-1768,47,-932,122,1
1608,50859,-1772,44,-996,91,1
1609,50898,-2076,-83,-972,101,1
1610,50930,-2060,-64,-1092,98,1
1611,50962,-2120,-9,-1356,109,1
1612,50994,-2108,-74,-1396,92,1
1613,51031,-2212,-33,-1144,27,1
1614,51062,-1948,-39,-1232,30,1
1615,51094,-2048,-112,-1404,29,1
1616,51127,-2160,-13,-1168,22,1
1617,51159,-1896,15,-1208,48,1
1618,51190,-1900,-50,-928,22,1
1619,51222,-1852,14,-876,149,1
1620,51254,-1840,39,-496,136,1
1621,51286,-2348,-28,-900,154,1
1622,51317,-2084,-152,-1064,18,1
1623,51350,-2068,-155,-1240,11,1
1624,51382,-1792,-291,-1760,-28,1
1625,51414,-1496,-53,-1928,-22,1
1626,51445,-1472,-76,-1588,-65,1
1627,51478,-1692,-19,-1288,-79,1
1628,51516,-2028,-142,-1424,-102,1
1629,51548,-1964,-106,-1100,-211,1
1630,51579,-1704,-107,-1300,-172,1
1631,51612,-1780,-119,-1656,-186,1
1632,51644,-1828,-94,-1320,-146,1
1633,51676,-1692,-141,-1432,-129,1
1634,51708,-1688,-138,-1336,-137,1
1635,51740,-1708,-81,-1068,-151,1
1636,51772,-1596,-101,-1188,-82,1
1637,51805,-1800,-157,-1276,-101,1
1638,51836,-1640,-47,-1384,-104,1
1639,51868,-1752,-146,-1488,-119,1
1640,51901,-1640,-177,-1356,-173,1
1641,51933,-1660,-149,-1296,-138,1
1642,51964,-1804,-215,-1744,-134,1
1643,52001,-1868,-185,-1492,-162,1
1644,52033,-1920,-185,-1648,-123,1
1645,52066,-2100,-155,-1944,-58,1
1646,52098,-2236,-64,-1652,-55,1
1647,52129,-2140,-64,-1732,-91,1
1648,52161,-1892,-141,-1656,-68,1
1649,52193,-1972,-70,-1548,-24,1
1650,52226,-1660,22,-1416,58,1
1651,52257,-1580,82,-1452,101,1
1652,52289,-1532,46,-1440,72,1
1653,52321,-1608,51,-1160,98,1
1654,52353,-1596,-33,-1568,64,1
1655,52384,-1604,126,-1384,68,1
1656,52417,-1760,101,-1440,60,1
1657,52449,-1848,60,-1560,24,1
1658,52486,-1636,6,-1500,34,1
1659,52517,-1584,140,-1496,-46,1
1660,52550,-1516,16,-1328,-36,1
1661,52582,-1480,86,-1020,49,1
1662,52614,-1344,51,-1016,162,1
1663,52645,-1268,161,-968,142,1
1664,52677,-1432,203,-1128,195,1
1665,52709,-1492,140,-1348,156,1
1666,52741,-1708,105,-1404,82,1
1667,52772,-1940,11,-1904,122,1
1668,52805,-2072,-11,-1632,6,1
1669,52837,-2156,-40,-1620,-42,1
1670,52869,-1828,93,-1468,-16,1
1671,52900,-1768,-24,-1416,-44,1
1672,52932,-1744,15,-1344,-13,1
1673,52969,-1652,20,-1228,6,1
1674,53001,-1708,-29,-1532,8,1
1675,53032,-1692,6,-1476,-35,1
1676,53064,-1764,-40,-1612,-26,1
1677,53096,-1832,9,-1632,-32,1
1678,53128,-1764,8,-1556,-16,1
1679,53159,-1676,-44,-1428,8,1
1680,53191,-1644,-48,-1272,10,1
1681,53223,-1672,-3,-1424,27,1
1682,53255,-1580,100,-1400,-2,1
1683,53287,-1696,34,-1336,25,1
1684,53319,-1696,25,-1608,13,1
1685,53351,-1736,-37,-1344,-27,1
1686,53383,-1528,34,-1448,14,1
1687,53414,-1644,31,-1428,3,1
1688,53446,-1708,3,-1304,22,1
1689,53475,-1528,-23,-1460,-15,1
1690,53507,-1572,-21,-1432,10,1
1691,53539,-1672,47,-1316,-15,1
1692,53571,-1556,-57,-1240,-48,1
1693,53603,-1440,-43,-1356,-53,1
1694,53635,-1524,-41,-1284,-33,1
1695,53666,-1592,-69,-1460,-7,1
1696,53698,-1656,-44,-1388,2,1
1697,53731,-1624,-128,-1276,-22,1
1698,53763,-1940,-121,-1696,-12,1
1699,53794,-1944,-166,-1780,-52,1
1700,53826,-2108,-120,-2004,-70,1
1701,53858,-1796,-128,-2004,-37,1
1702,53891,-1780,-30,-1560,-63,1
1703,53922,-1872,-133,-1608,-66,1
1704,53959,-1820,-34,-1368,-127,1
1705,53992,-1704,42,-1156,-78,1
1706,54024,-1676,67,-1452,-53,1
1707,54055,-1664,136,-1476,-47,1
1708,54087,-1804,-61,-1524,-2,1
1709,54119,-1800,-83,-1628,-59,1
1710,54151,-1636,-151,-1436,-24,1
1711,54183,-1680,-110,-1408,-63,1
1712,54215,-1772,-95,-1308,-63,1
1713,54247,-1740,-73,-1584,-66,1
1714,54279,-1732,-67,-1436,-2,1
1715,54310,-1792,-89,-1520,16,1
1716,54342,-1916,109,-1372,-39,1
1717,54375,-1788,-245,-1832,-66,1
1718,54407,-1724,-140,-1564,-40,1
1719,54443,-1832,-95,-1520,-55,1
1720,54475,-1712,59,-1584,-74,1
1721,54507,-1820,-92,-1360,-46,1
1722,54539,-1572,19,-1488,-48,1
1723,54571,-1568,35,-1260,-58,1
1724,54602,-1520,-92,-1288,-29,1
1725,54634,-1732,-1,-1100,-46,1
1726,54666,-1256,-101,-1304,-7,1
1727,54697,-1732,-162,-1248,-42,1
1728,54730,-1652,-91,-1448,-57,1
1729,54762,-1540,7,-1400,25,1
1730,54794,-1612,-99,-1472,-35,1
1731,54825,-1728,-242,-1444,-36,1
1732,54857,-1688,-96,-1844,-14,1
1733,54890,-1932,-100,-1712,-72,1
1734,54929,-1984,-214,-1700,-63,1
1735,54967,-1752,-202,-1388,-79,1
1736,54999,-1876,-397,-1612,-159,1
1737,55031,-1820,-422,-1524,-109,1
1738,55063,-1980,-243,-1752,-109,1
1739,55095,-1936,-259,-1540,-191,1
1740,55128,-2008,-41,-1648,-186,1
1741,55159,-2044,-153,-2316,-182,1
1742,55191,-2012,-1,-2076,-281,1
1743,55223,1280,-1146,-2016,-370,0
1744,55256,-1796,-26,-1404,-566,0
1745,55287,-936,89,-180,-621,0
1746,55319,-684,164,164,-687,0
1747,55351,-592,382,16,-595,0
1748,55383,-956,405,176,-567,0
1749,55419,-236,529,532,-479,0
1750,55450,456,160,732,-499,0
1751,55483,700,27,724,-390,0
1752,55514,600,-46,572,-384,0
1753,55545,492,-54,360,-353,0
1754,55577,524,157,716,-272,0
1755,55609,472,476,1008,-333,0
1756,55641,0,108,988,-339,0
1757,55672,268,88,1336,-793,0
1758,55704,368,-90,1644,-433,0
1759,55736,740,-43,1360,-357,0
1760,55768,704,92,1616,-442,0
1761,55799,804,77,1560,-375,0
1762,55831,1200,60,1848,-264,0
1763,55863,1144,-118,968,-109,0
1764,55895,1176,101,1108,-72,0
1765,55926,1196,193,1724,2,0
1766,55964,1112,215,1548,123,0
1767,55996,988,122,1820,131,0
1768,56028,740,112,1932,142,0
1769,56059,808,-25,1568,129,0
1770,56091,964,125,1304,184,0
1771,56123,1040,109,1384,110,0
1772,56155,748,126,1364,145,0
1773,56186,996,64,1196,82,0
1774,56218,900,34,1608,104,0
1775,56250,1024,72,1596,115,0
1776,56282,1052,86,1728,95,0
1777,56313,868,-12,1760,80,0
1778,56345,916,167,1412,111,0
1779,56377,860,83,1460,116,0
1780,56409,896,95,1072,107,0
1781,56440,776,87,1420,92,0
1782,56472,948,78,1612,108,0
1783,56508,1064,76,1428,89,0
1784,56540,852,43,1604,116,0
1785,56571,956,110,1720,145,0
1786,56603,1016,108,1384,163,0
1787,56635,952,56,1356,122,0
1788,56667,860,78,1332,91,0
1789,56697,808,5,1332,122,0
1790,56729,860,4,1372,131,0
1791,56761,756,98,1300,147,0
1792,56793,836,103,1320,142,0
1793,56824,664,29,1264,37,0
1794,56856,896,-26,1372,37,0
1795,56888,804,36,1284,100,0
1796,56920,656,42,1092,67,0
1797,56950,732,46,1240,75,0
1798,56982,884,44,1432,50,0
1799,57014,868,-20,1200,73,0
1800,57051,960,-1,1424,60,0
1801,57082,876,-46,1468,45,0
1802,57114,1008,34,1272,25,0
1803,57146,936,-30,1160,82,0
1804,57178,904,-24,1188,34,0
1805,57209,884,35,1208,63,0
1806,57241,1028,40,1168,39,0
1807,57273,744,1,1276,45,0
1808,57305,800,52,1212,19,0
1809,57336,984,-20,1236,29,0
1810,57367,880,49,1276,-3,0
1811,57399,892,20,1136,35,0
1812,57431,948,7,1244,44,0
1813,57462,804,-8,1172,33,0
1814,57494,940,-30,1120,18,0
1815,57526,856,14,1444,69,0
1816,57558,892,35,1252,40,0
1817,57593,872,26,1176,48,0
1818,57625,832,-16,1248,32,0
1819,57657,800,0,1116,43,0
1820,57689,888,32,1116,37,0
1821,57720,880,-34,1188,27,0
1822,57752,928,-61,1308,0,0
1823,57783,808,-14,1244,30,0
1824,57815,964,-29,1360,27,0
1825,57846,856,-45,1196,28,0
1826,57878,824,57,1308,68,0
1827,57910,996,-87,1324,63,0
1828,57942,1032,6,1076,76,0
1829,57973,1044,52,1140,47,0
1830,58005,1068,-55,1116,3,0
1831,58037,1096,4,1240,24,0
1832,58068,992,69,1148,6,0
1833,58099,1052,13,1208,26,0
1834,58131,892,52,1168,67,0
1835,58169,896,86,1292,20,0
1836,58201,876,-33,1296,54,0
1837,58232,788,23,1032,56,0
1838,58263,564,-45,1204,36,0
1839,58295,656,-66,1092,35,0
1840,58327,732,-92,1112,-2,0
1841,58358,664,-38,1032,-59,0
1842,58390,536,1,1172,-54,0
1843,58422,552,-122,1032,-58,0
1844,58454,528,-130,944,-31,0
1845,58485,780,-199,1220,-52,0
1846,58517,1136,-114,1024,-9,0
1847,58549,1072,-80,1028,19,0
1848,58580,964,-28,1068,5,0
1849,58612,1204,-26,944,21,0
1850,58644,1248,-82,1320,-35,0
1851,58676,1220,64,1344,-34,0
1852,58712,1220,-88,1392,-6,0
1853,58743,1316,-21,1456,6,0
1854,58775,1000,19,1076,-71,0
1855,58807,1028,-111,1100,-19,0
1856,58839,1112,-184,1068,-103,0
1857,58871,1396,-60,1572,-41,0
1858,58910,600,-101,1272,-85,0
1859,58942,304,-88,776,-95,0
1860,58974,80,-209,796,-149,0
1861,59005,660,-203,564,-102,0
1862,59037,188,-165,824,-115,0
1863,59069,1100,-223,836,-130,0
1864,59101,1180,-181,1192,-111,0
1865,59132,1536,-26,1240,-68,0
1866,59164,1548,340,1312,-52,0
1867,59196,1756,258,1264,-31,0
1868,59234,980,-208,1376,11,0
1869,59266,1284,-245,1172,14,0
1870,59297,352,-586,1000,-21,0
1871,59329,1008,-116,924,-59,0
1872,59361,820,163,712,-64,0
1873,59393,1396,88,1180,-85,0
1874,59425,1316,278,1160,-56,0
1875,59457,1304,237,1140,-91,0
1876,59489,1480,273,1036,-113,0
1877,59521,1432,184,1064,-59,0
1878,59552,1816,312,1404,-108,0
1879,59584,560,-966,844,-63,0
1880,59616,300,-890,956,-79,0
1881,59648,1332,-1266,1040,-66,0
1882,59679,2988,-962,1156,-48,0
1883,59711,576,-607,1420,-59,0
1884,59748,2456,-860,968,-38,0
1885,59780,1676,-442,904,13,0
1886,59811,1988,-21,1292,-25,0
1887,59843,1676,-245,940,49,0
1888,59875,1616,12,1256,19,0
1889,59907,1568,57,952,61,0
1890,59938,1812,-228,916,-24,0
1891,59970,1204,257,1144,19,0
1892,60002,1596,409,1008,-2,0
1893,60034,2100,1179,1136,-278,0
1894,60065,1232,864,1496,-16,0
1895,60097,1292,151,1160,84,0
1896,60129,1588,-467,736,107,0
1897,60161,6780,1907,928,47,0
1898,60192,1356,294,1200,81,0
1899,60224,2332,233,1392,-29,0
1900,60262,1404,-195,1464,102,0
1901,60294,1264,-501,1192,-59,0
1902,60325,684,-851,624,-38,0
1903,60357,1672,-300,684,-90,0
1904,60389,1976,-278,1236,-50,0
1905,60421,1732,92,1496,-115,0
1906,60452,1968,-93,884,-225,0
1907,60484,2744,241,1396,-75,0
1908,60516,2500,885,1356,-33,0
1909,60548,1408,1114,416,-35,0
1910,60579,392,1231,1332,-87,0
1911,60611,344,1338,1152,-40,0
1912,60643,1448,-410,1012,-104,0
1913,60675,1736,-966,1504,-72,0
1914,60706,2728,-980,868,-2,0
1915,60738,2380,-854,1140,73,0
1916,60775,1456,734,1680,17,0
1917,60807,860,766,864,110,0
1918,60837,880,863,804,-86,0
1919,60869,764,1056,1504,-12,0
1920,60901,1636,11,796,-41,0
1921,60933,1500,-78,904,-113,0
1922,60964,2440,-1039,932,-95,0
1923,60996,2720,-329,1664,-50,0
1924,61028,3144,-3,1088,-26,0
1925,61060,2428,371,1148,34,0
1926,61091,2388,-246,1164,16,0
1927,61123,1664,-235,628,-70,0
1928,61155,1864,-166,992,21,0
1929,61187,948,427,1900,-61,0
1930,61218,256,1713,836,-27,0
1931,61250,908,835,1280,19,0
1932,61287,1616,-328,824,16,0
1933,61319,1608,-402,1020,75,0
1934,61350,1176,-273,932,113,0
1935,61382,1516,310,932,51,0
1936,61414,860,507,1248,146,0
1937,61446,1884,82,1072,46,0
1938,61477,1408,133,940,-47,0
1939,61509,1564,-964,1152,-53,0
1940,61541,-80,-145,1076,22,0
1941,61573,-388,500,612,-55,0
1942,61604,-36,813,996,-84,0
1943,61636,340,531,1340,-133,0
1944,61668,424,60,1068,-143,0
1945,61700,1972,-505,844,-119,0
1946,61731,1096,39,1188,-57,0
1947,61763,560,363,1184,-44,0
1948,61795,1692,-93,1120,3,0
