"index","timeReal","AccYHip","GyroYHip","AccYKnee","GyroYKnee","Occupancy"
759,24783,15396,101,16080,61,1
760,24813,15304,50,15284,108,1
761,24842,15316,134,15520,108,1
762,24876,15516,61,16036,249,1
763,24905,15232,0,16228,195,1
764,24935,15764,-36,15976,-122,1
765,24964,15388,174,15148,-256,1
766,24993,15048,261,16360,-277,1
767,25023,15412,143,15312,-102,1
768,25053,15120,-44,15108,-125,1
769,25081,15272,41,15552,-66,1
770,25111,15536,-81,15428,58,1
771,25140,15192,6,15056,-6,1
772,25169,15000,-191,14900,107,1
773,25199,15028,-428,15624,70,1
774,25228,15416,-300,16268,-57,1
775,25257,15456,-183,15796,-56,1
776,25287,15320,-388,15604,-40,1
777,25322,15296,-328,16612,-178,1
778,25352,15412,-164,16112,-191,1
779,25381,15168,-291,15700,-107,1
780,25410,15144,-162,15752,-91,1
781,25440,15200,-431,15708,-282,1
782,25469,15432,-245,15520,-215,1
783,25499,15528,-241,16120,-343,1
784,25528,15152,-149,15740,-215,1
785,25558,15288,-213,15148,-177,1
786,25587,15376,-106,16092,-68,1
787,25617,15376,-205,15912,-24,1
788,25647,15400,-427,14972,-57,1
789,25675,15360,-323,16208,-270,1
790,25705,15340,-318,15832,-102,1
791,25735,15204,-610,15380,-239,1
792,25768,15232,-189,16040,-432,1
793,25798,15588,-114,16424,-263,1
794,25827,15364,-331,15928,-164,1
795,25857,15280,-238,15312,-89,1
796,25886,15112,-217,16240,-141,1
797,25916,15536,-199,16292,5,1
798,25945,15328,-305,15268,-41,1
799,25974,15200,-104,15972,-94,1
800,26004,15480,-40,16836,-74,1
801,26033,15440,-46,15668,-50,1
802,26062,15336,-35,15952,-65,1
803,26092,15312,124,16040,-39,1
804,26121,15128,-63,15740,11,1
805,26151,15440,91,15664,119,1
806,26188,15364,-9,15608,64,1
807,26217,15320,73,15848,117,1
808,26253,15116,-28,15656,185,1
809,26283,15164,129,15200,13,1
810,26311,15360,115,16240,-12,1
811,26341,15344,99,16428,-70,1
812,26371,15660,71,15812,-100,1
813,26400,15028,92,16224,-239,1
814,26430,15232,266,15712,-94,1
815,26459,15480,59,15816,-117,1
816,26488,15480,91,15784,-166,1
817,26518,15092,195,15916,-26,1
818,26548,15236,53,15372,92,1
819,26577,15224,-37,15368,113,1
820,26606,15368,146,15368,144,1
821,26636,15236,-168,15472,74,1
822,26665,15164,-105,15948,112,1
823,26699,15380,-177,16008,48,1
824,26729,15440,-58,15308,92,1
825,26759,15160,-310,16516,-126,1
826,26787,15496,-184,15604,57,1
827,26817,15260,-356,15784,-78,1
828,26847,15452,-214,16024,-49,1
829,26876,14964,-50,16204,-89,1
830,26906,15480,-307,16048,14,1
831,26935,14856,-173,16044,150,1
832,26964,16092,-68,16540,498,1
833,26994,15720,-691,18472,1407,1
834,27024,16220,-202,21260,1617,1
835,27053,16760,-91,17588,3498,1
836,27082,15316,943,10644,5902,1
837,27112,14280,711,7976,6810,1
838,27139,13552,-648,8160,6940,1
839,27168,15220,-538,10044,6574,1
840,27197,15332,-554,11624,6387,1
841,27227,15928,166,10956,6271,1
842,27256,14608,-624,10044,6060,1
843,27286,15124,-943,10520,5601,1
844,27315,14352,-473,10632,5173,1
845,27344,15764,-2289,9036,4449,1
846,27374,14868,-304,9212,4429,1
847,27404,14600,-1280,8492,3213,1
848,27432,15980,-1947,8336,2306,1
849,27462,16100,-680,8892,1891,1
850,27492,14880,-854,8044,1175,1
851,27522,15444,-2169,7220,1549,1
852,27550,11200,-1573,6708,1815,0
853,27585,17488,316,6336,1849,0
854,27615,15812,-1552,14644,5341,0
855,27644,18212,1387,5776,-886,0
856,27674,14128,-160,-1884,281,0
857,27703,13356,-1591,4120,-780,0
858,27732,15156,-177,7936,1611,0
859,27762,16516,-1374,5580,637,0
860,27791,15868,-22,2604,256,0
861,27821,14428,82,5076,-350,0
862,27850,15688,-113,6356,-301,0
863,27880,15364,-53,4328,124,0
864,27909,15216,-282,4824,-131,0
865,27938,15368,-135,5264,-329,0
866,27967,15204,-184,5268,-290,0
867,27997,15276,-88,5096,-100,0
868,28030,15148,-73,4992,-22,0
869,28060,15168,-140,4864,-12,0
870,28089,15152,-158,4832,20,0
871,28119,15072,-176,4896,15,0
872,28147,15136,-181,5100,197,0
873,28177,14844,-115,4972,329,0
874,28207,15292,-217,5000,378,0
875,28235,15420,-438,4972,431,0
876,28265,14988,-200,5032,401,0
877,28295,15044,-100,5156,375,0
878,28323,15348,90,5244,292,0
879,28353,15392,170,5100,-26,0
880,28382,15348,265,5024,-277,0
881,28411,15308,283,5032,-417,0
882,28441,15284,298,5004,-351,0
883,28470,15220,275,5048,-263,0
884,28505,15172,181,4892,-166,0
885,28534,15232,127,4784,-38,0
886,28564,15112,26,4880,35,0
887,28593,15092,9,4916,137,0
888,28622,15296,-141,4916,380,0
889,28651,15192,-145,4960,432,0
890,28681,15244,-300,4804,312,0
891,28710,15244,-213,4980,132,0
892,28739,15332,-200,5116,56,0
893,28769,15260,-56,5076,15,0
894,28797,15276,-14,5096,-7,0
895,28827,15216,49,4960,-114,0
896,28856,15224,44,5032,-151,0
897,28886,15224,46,5048,-99,0
898,28915,15176,59,5044,-45,0
899,28944,15232,34,4860,-43,0
900,28978,15248,56,4992,-32,0
901,29007,15160,3,5024,-6,0
902,29036,15260,-4,4948,-49,0
903,29066,15148,-46,4972,-68,0
904,29094,15212,12,4944,-20,0
905,29124,15280,-14,4992,4,0
906,29153,15140,75,4956,-15,0
907,29182,15224,19,4944,-55,0
908,29211,15212,7,5116,-55,0
909,29241,15136,104,5032,-32,0
910,29271,15200,29,5024,-76,0
911,29299,15244,32,4968,-65,0
912,29329,15336,-7,5044,-32,0
913,29358,15244,48,4984,11,0
914,29387,15188,-28,4920,6,0
915,29416,15148,70,4900,-80,0
916,29446,15232,17,4904,-90,0
917,29480,15220,24,5124,-77,0
918,29509,15172,85,4976,29,0
919,29539,15104,24,4908,-25,0
920,29569,15220,48,4964,-4,0
921,29597,15152,43,4972,32,0
922,29627,15112,24,5016,44,0
923,29656,15220,1,5016,124,0
924,29685,15304,15,5004,121,0
925,29714,15184,-41,4928,82,0
926,29744,15168,-49,4920,20,0
927,29772,15288,-81,5032,70,0
928,29802,15236,5,5024,41,0
929,29831,15208,-16,4980,38,0
930,29869,15308,-18,5136,-10,0
931,29898,15180,-38,5108,-15,0
932,29927,15240,0,5128,-35,0
933,29957,15240,0,5032,-16,0
934,29990,15232,-12,5008,19,0
935,30020,15180,-32,4960,-15,0
936,30049,15212,-28,4980,-27,0
937,30078,15220,14,5144,-50,0
938,30107,15200,54,4960,-51,0
939,30137,15164,18,4980,-107,0
940,30167,15224,44,5020,-75,0
941,30195,15180,-4,4956,-51,0
942,30225,15220,22,5016,33,0
943,30254,15200,35,5040,40,0
944,30283,15212,0,5012,76,0
945,30313,15224,9,4944,-28,0
946,30342,15308,-47,4996,-13,0
947,30371,15164,50,4852,35,0
948,30400,15308,-45,5012,3,0
949,30430,15152,37,5096,68,0
950,30465,15280,12,4932,34,0
951,30494,15216,-8,4984,30,0
952,30523,15288,-55,5016,11,0
953,30553,15180,32,4928,17,0
954,30581,15128,32,5056,-12,0
955,30611,15176,3,4976,-16,0
956,30641,15220,23,4984,2,0
957,30669,15196,5,4968,4,0
958,30699,15332,-38,4956,34,0
959,30728,15268,57,4996,13,0
960,30757,15240,-85,4948,14,0
961,30787,15144,26,4980,30,0
962,30816,15188,-20,5104,-10,0
963,30845,15240,-69,4944,-52,0
964,30875,15180,-38,5008,-25,0
965,30904,15184,14,4888,-16,0
966,30934,15280,4,4936,-64,0
967,30967,15244,-38,5032,-52,0
968,30997,15164,-19,5116,14,0
969,31026,15324,-11,5104,56,0
970,31055,15204,25,4988,88,0
971,31084,15172,65,4988,33,0
972,31114,15184,-19,4964,-29,0
973,31143,15212,-35,4924,-44,0
974,31172,15280,11,5000,-17,0
975,31202,15288,-134,5016,28,0
976,31230,15232,92,5012,-16,0
977,31260,15180,-23,4984,-12,0
978,31290,15212,25,4884,-44,0
979,31319,15264,5,4940,-39,0
980,31348,15192,53,4984,-51,0
981,31377,15168,43,5020,-51,0
982,31407,15204,-20,5016,-11,0
983,31441,15208,0,4860,-27,0
984,31471,15148,21,4956,6,0
985,31500,15248,-32,4960,33,0
986,31529,15176,1,5012,80,0
987,31558,14872,-31,4812,61,0
988,31588,15308,-22,4868,36,0
989,31618,15408,55,4956,20,0
990,31646,15224,112,5064,39,0
991,31676,15268,-35,5120,35,0
992,31705,15360,228,4928,-190,0
993,31734,15288,221,4944,-462,0
994,31764,15128,217,5088,-353,0
995,31793,15144,305,4992,-115,0
996,31822,15076,332,4916,-103,0
997,31852,15148,281,4712,-87,0
998,31881,15144,257,4776,-120,0
999,31910,15112,191,4656,-220,0
1000,31944,15252,147,4752,-184,0
1001,31974,15104,69,4792,-106,0
1002,32003,15032,-81,4824,-79,0
1003,32032,15336,-220,4952,-60,0
1004,32062,14768,-137,4928,35,0
1005,32091,15232,-75,4992,178,0
1006,32120,15144,-101,4828,213,0
1007,32150,15064,21,4856,94,0
1008,32179,15020,34,4944,157,0
1009,32208,15184,-62,4820,211,0
1010,32237,15248,-47,4820,226,0
1011,32267,15152,-148,4908,234,0
1012,32295,15352,-154,5088,313,0
1013,32325,13284,-909,4976,345,0
1014,32355,15664,41,4964,335,0
1015,32390,15316,-1181,5080,318,0
1016,32418,15092,-92,5208,320,0
1017,32448,14836,-236,5040,308,0
1018,32478,15020,-961,5028,98,0
1019,32506,15532,-1714,4968,-62,0
